List	ItemNumb	$Cond	$fullitem	$Detail	$DetailPlace	DetailWC	$DetailClause	QuestPresent	$Question	ButtonPress	CorrectResp
3	31	"CE.M"	"*Auroras are awe-inspiring waves of color illuminated \n\nin the sky.* The Alaskan state* is listed in* travel magazines for its* \n\nbeautiful auroras,* so* many tourists* choose to fly* in the* spring* months* \n\nto Alaska.* The lights are believed to have an electrical origin in the* \n\nupper atmosphere.*"	"spring"	"effect"	31	"3rd"	0	"empty"	0	0
3	32	"EC.B"	"*Leafcutter ants maintain mushroom farms in humid \n\nenvironments.* The reason* the mushrooms* thrive without* suffering from \n\ndiseases brought on by bacteria living in* the area* is* the ants* cover \n\nthe* mushrooms with a compound produced in their* saliva* from* \n\nchewing plants.* The flourishing of the mushroom gardens is critical for the \n\nant* colony's survival.*"	"saliva"	"cause"	38	"3rd"	0	"empty"	0	0
3	33	"EC.M"	"*The Internet has become fascinated with a microscopic animal called a \n\ntardigrade.* The species* is believed to* have enough genetic \n\ndiversity to survive a future* extinction event* because* the creatures* have \n\nbeen found* alive following decimation by* wildfires* of* jungle regions.* \n\nThe genetic variety can make classifying the tardigrade difficult* \n\nfor taxonomists.*"	"wildfires"	"cause"	38	"3rd"	0	"empty"	0	0
3	34	"EC.B"	"*Citalopram is an antidepressant of the selective serotonin reuptake \n\ninhibitor class.* The reason* the drug* was reported by* independent reviewers \n\nin* Sweden* to be among the safest in* its class* is* other drugs* have a \n\nlow* probability of interacting with Citalopram to produce unwanted* \n\nside effects.* Depression typically subsides within two weeks from the* \n\nfirst dose.*"	"Sweden"	"effect"	22	"3rd"	0	"empty"	0	0
3	35	"F"	"Theodore Roosevelt is still the youngest person to have ever served as \n\nPresident. Roosevelt was sickly as a child, but rather than resting in \n\nbed, he pushed himself to roam the outdoors to recover. As president, he \n\npleased many environmentalists when he set aside land for preservation \n\nby creating the national parks system."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
3	36	"F"	"Chinchillas live in herds in the high altitudes of the Andes. The rodents \n\nhave the densest fur of all mammals with sixty hairs sprouting from a \n\nsingle follicle, but they are so small that it takes many of the animals \n\nto make one shawl. Many Peruvians also keep them as pets."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
3	37	"F"	"The pepper-box revolver is a multiple-barrel firearm. One powder charge \n\ncan accidentally ignite all the other charges in the weapon \n\nsimultaneously. This can have a bonus effect of launching many bullets \n\nsimultaneously, but if the person firing isn't ready for it, it can cause \n\nunexpected kickback, knocking some off their feet."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
3	38	"EC.N"	"*Hot air balloons are a popular way to capture an aerial view of \n\nthe Earth.* Even experienced pilots* can have* difficulty piloting \n\nthe balloons safely some of* the time.* Wind gusts* can change* direction \n\ndramatically with small changes in the* altitude* of* the \n\natmosphere.* Balloons have collided with tall buildings in cities* \n\nlike Chicago.*"	"altitude"	"cause"	41	"3rd"	0	"empty"	0	0
3	39	"F"	"The Emancipation Proclamation did not free all slaves. Lincoln's \n\nproclamation freed slaves living in states in open rebellion against the \n\nUnited States. Delaware, a state that did not secede, still could and did \n\nhold slaves. Slaves in Delaware were freed until after the Civil War ended \n\nin 1865 when the 13th Amendment became law."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
3	40	"F"	"Good hygiene has often been hailed as one of the reasons for the superior \n\nhealth of modern society. However, too much cleanliness is paradoxically \n\nblamed for conditions such as polio and the rise of autoimmune disorders. \n\nIt seems that some exposure to germs is good for the body. Moderation \n\nseems to be the key."	"autoimmune"	"empty"	0	"empty"	0	"empty"	0	0
3	41	"EC.N"	"*Alexander the Great subjugated Egypt under \n\nGreek rule.* A Greek Pharaoh* established a* god of* wisdom* with \n\na Greek appearance and* Egyptian clothes.* The Egyptians* needed \n\nto be* united with the Greeks in the years following* Alexander's \n\nconquest.* Worship of the god Serapis continued for another* 600 years.*"	"wisdom"	"effect"	16	"3rd"	0	"empty"	0	0
3	42	"EC.N"	"*The Vietnam War left the surrounding countries with fields \n\nfilled with land mines.* Mine clearance* is being* executed by \n\nthe United Nations as a* humanitarian effort.* The mines* have been* \n\nresponsible in Cambodia for lost* buffalo* and over 60,000* civilian deaths.* \n\nThe use of mines as a military weapon* continues today.*"	"buffalo"	"cause"	36	"3rd"	1	"Was John F. Kennedy the youngest person to serve as President of the United States?"	3	0
3	43	"CE.B"	"*The Battle of the Alamo was followed by a second, lesser known \n\nmassacre of the Texan army.* Because* the retreating Texans* made frequent* \n\nstops for their* oxen* to graze in* open plains,* the Mexican army* encircled \n\nthe* Texan troops with a substantial* cavalry force.* The battle took more \n\nTexan lives than that of* the Alamo.*"	"oxen"	"cause"	27	"2nd"	0	"empty"	0	0
3	44	"F"	"Many of today's most widely known fairy tales were written by Hans \n\nChristian Andersen. His tales reflect Christian ideology, but many of his \n\ncharacters were also based on folklore he heard while growing up in \n\nDenmark. He included subtle pagan rites from this lore within an otherwise \n\nChristian framework."	"Denmark."	"empty"	0	"empty"	0	"empty"	0	0
3	45	"EC.M"	"*Murasaki Shikibu, a woman, wrote the first novel \n\nin the 11th century.* The novel* centers on the* \n\nnumerous love affairs happening in the Imperial palaces* \n\nof Tokyo* because* Murasaki Shikibu* served at court* for a royal woman with a \n\nlove for archaic* grammar* in poetry.* The Tale of Genji has been \n\ntranslated into* numerous languages.*"	"grammar"	"cause"	43	"3rd"	0	"empty"	0	0
3	46	"F"	"Mexico's government legalized the ownership of slaves in the early 19th \n\ncentury. The hope was that it would persuade affluent Americans to \n\nimmigrate from the West into Mexico. However, only a few years later, the \n\ngovernment changed their mind, turning their state into more of a \n\ndemocracy and banning slavery for good."	"West"	"empty"	0	"empty"	0	"empty"	0	0
3	47	"CE.N"	"*The USS Maine sank on March 28, 1888, in the \n\nCaribbean Sea.* American authorities* believed an* underwater mine set \n\noff the explosion responsible for* capsizing* the* naval ship.* A war* broke \n\nout along* cotton trade routes between the Spanish and* American \n\ngovernments.* The war ended in just four* short months.*"	"capsizing"	"cause"	25	"2nd"	0	"empty"	0	0
3	48	"CE.M"	"*The three goddesses accepted as the Fates were the personification \n\nof destiny.* The Fates* had the power* to determine the \n\nfuture of the* recently born,* so* Greek parents* laid sacrifices* on maple \n\nwood altars at* shrines* to* the Fates.* The three Fates were ever present \n\nin the lives of the* ancient Greeks.*"	"shrines"	"effect"	36	"3rd"	0	"empty"	0	0
3	49	"EC.M"	"*The northern hairy-nosed wombat lives underground in a network \n\nof burrows.* The wombats* avoid emerging* above ground into the \n\nharsh* winds* typical of* their habitat* because* the tunnels* stay at a* climate \n\nideal to the comfort of* the animal.* Young are usually born during the wet \n\nseason between November* and April.*"	"winds"	"effect"	21	"3rd"	0	"empty"	0	0
3	50	"F"	"Jersey is a small island nation off the coast of England. As a reward for \n\nharboring him during the English Civil War, King Charles I gifted the \n\npeople of Jersey a swath of land in the new world. They fittingly named \n\nthis land New Jersey. However, the land was ultimately settled by the \n\nDutch."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
3	51	"F"	"Asian gypsy moths are invading the United States and wreaking billions \n\nof dollars of havoc. They feed more voraciously than other moth species \n\nand secrete harmful substances from their glands as they feed. Cargo ships \n\ninbound from Asia, believed to be full of eggs, are being asked to spray \n\ntheir ships with biopesticides."	"glands"	"empty"	0	"empty"	0	"empty"	0	0
3	52	"F"	"Early on, human embryos develop gill slits in the neck. These slits will \n\neventually close, leaving just one open for development of the ear. Later, \n\nthe embryo will develop a tail which recedes to form the tissue of the \n\ncoccyx. It's unclear to biologists why the human embryo develops and then \n\ndiscards such features."	"tail"	"empty"	0	"empty"	0	"empty"	0	0
3	53	"F"	"The unicorn has captured the fancy of many cultures. Archeologists have \n\nfound depictions of single-horned animals on seals from vessels in Persia. \n\nDespite early speculation that they may depict unicorns, it is believed \n\nthat the single horn is a result of showing the image in profile."	"empty"	"empty"	0	"empty"	1	"Have you read about Fairy Tales?"	1	1
3	54	"EC.N"	"*The sinking of the Estonia cruise ship in 1994 shocked \n\nthe world.* The passengers* on board could* not reach the lifeboats \n\non the* starboard* side of* the ship.* The ship* took on a* steep list at \n\nnight from water flooding* the bow.* Nearly one thousand people drowned \n\nduring the sinking of* the Estonia.*"	"starboard"	"effect"	23	"3rd"	0	"empty"	0	0
3	55	"F"	"The Great Famine was a period of starvation that happened in Ireland \n\nduring the mid 19th century. However, the Irish didn't starve due to any \n\nenvironmental disaster. They had plenty of potatoes, but the British \n\nforced the Irish to export them to compensate for disease among crops \n\nthroughout the rest of Europe."	"potatoes,"	"empty"	0	"empty"	0	"empty"	0	0
3	56	"F"	"Alan Shepherd, the first man to be launched into space by NASA, decided \n\nto drink a bunch of coffee before he took off, but NASA didn't have a way \n\nfor him to relieve himself once he was strapped to the rocket. Shepherd \n\nbecame the first man to pee his pants in space."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
3	57	"CE.N"	"*One of the most dangerous substances for pregnant women to consume \n\nis alcohol.* The human fetus* has a* particularly underdeveloped \n\nset of organs for breaking* down alcohol.* Alcohol exposure* can result in* \n\nmajor neurological damage to the* hippocampus* of the* fetal brain.* Pregnant \n\nalcoholics should seek support to ensure they do* not relapse.*"	"hippocampus"	"effect"	38	"3rd"	0	"empty"	0	0
3	58	"EC.N"	"*On the Antiques Road Show, people would bring antiques from their home for \n\nappraisal on live TV.* The show's appraisers* sometimes \n\nlied* about the* rarity* of objects brought in by* \n\ntheir friends.* The items featured* often sold* within hours for \n\nprices inflated beyond their* market value.* Netflix has expressed interest \n\nin rebooting* the show.*"	"rarity"	"effect"	25	"3rd"	1	"Have you read about Neil Armstrong?"	3	0
3	59	"F"	"The Grave Creek Mound in West Virginia is a remnant of an ancient \n\ncivilization. Weapons made out of obsidian were found at the site, but \n\nobsidian only occurs in volcano-rich regions. A vast trade network must \n\nhave existed in ancient North America for such rock to appear so far from \n\na volcano."	"volcano"	"empty"	0	"empty"	0	"empty"	0	0
3	60	"F"	"Social security funding is a growing concern in the United States. Rumors \n\nof funding being depleted over the next several decades have been \n\nspreading in the news. However, politicians claim that they will continue \n\nto ensure funding for social security. The truth about its longevity is \n\ndifficult to ascertain."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
3	61	"CE.M"	"*The lipstick plant is prized for its lipstick tube-like \n\nflower buds.* The plant* grows on the* surface of other organisms \n\nwithout needing* nutrients* from them,* so* plant enthusiasts* place lipstick* \n\nplants in gardens in the hopes of creating* interesting aesthetics.* \n\nThe flowers can be found in the wild all* across Asia.*"	"nutrients"	"cause"	23	"2nd"	0	"empty"	0	0
